,EIIE,OLMAR,PAMR,RMR,UBAH,UCRP,BTC-hold
2024-01-21,1.6441e-06,6.75867e-73,5.28149e-95,1.81393e-72,2.24461,0.643898,5.77787
2024-01-22,1.55216e-06,5.79812e-73,4.24778e-95,1.54435e-72,2.11914,0.607615,5.49825
2024-01-23,1.5204e-06,5.07297e-73,3.50518e-95,1.34639e-72,2.07676,0.594964,5.54405
2024-01-24,1.52819e-06,4.53666e-73,3.03757e-95,1.20232e-72,2.09144,0.599374,5.57007
2024-01-25,1.49962e-06,4.08843e-73,2.5981e-95,1.07609e-72,2.0576,0.588749,5.55287
2024-01-26,1.57085e-06,3.82421e-73,2.33061e-95,1.00389e-72,2.15212,0.61699,5.81166
2024-01-27,1.58444e-06,3.33005e-73,2.04946e-95,8.81533e-73,2.17343,0.623021,5.85295
2024-01-28,1.58404e-06,3.16276e-73,1.81839e-95,8.02788e-73,2.17264,0.622152,5.8405
2024-01-29,1.65131e-06,2.90646e-73,1.66862e-95,7.53637e-73,2.26548,0.650029,6.01721
2024-01-30,1.62834e-06,2.4537e-73,1.38872e-95,6.45057e-73,2.23628,0.641364,5.96696
2024-01-31,1.58287e-06,2.11479e-73,1.14881e-95,5.56585e-73,2.17841,0.624788,5.91678
2024-02-01,1.58503e-06,1.84898e-73,9.34621e-96,4.79553e-73,2.1828,0.626174,5.98667
2024-02-02,1.58803e-06,1.72572e-73,8.13322e-96,4.35435e-73,2.18953,0.627803,6.00294
2024-02-03,1.5664e-06,1.49021e-73,6.86116e-96,3.77558e-73,2.16232,0.619672,5.97669
2024-02-04,1.54319e-06,1.29127e-73,5.60543e-96,3.25453e-73,2.13078,0.610461,5.91718
2024-02-05,1.56796e-06,1.1898e-73,4.77881e-96,2.97197e-73,2.1659,0.620769,5.93467
2024-02-06,1.57279e-06,1.06914e-73,4.17094e-96,2.68232e-73,2.17301,0.622694,5.9889
2024-02-07,1.63058e-06,9.80579e-74,3.71781e-96,2.44928e-73,2.25385,0.645839,6.16268
2024-02-08,1.65402e-06,8.92992e-74,3.24393e-96,2.28306e-73,2.28804,0.65514,6.29317
2024-02-09,1.73134e-06,8.53373e-74,2.88567e-96,2.17972e-73,2.39813,0.687508,6.54942
2024-02-10,1.72393e-06,7.50288e-74,2.53069e-96,1.90999e-73,2.3934,0.686045,6.63534
2024-02-11,1.71136e-06,6.86196e-74,2.1545e-96,1.7466e-73,2.37643,0.681332,6.71162
2024-02-12,1.80412e-06,6.62859e-74,2.05564e-96,1.66567e-73,2.50486,0.718533,6.93635
2024-02-13,1.78908e-06,6.04174e-74,1.72739e-96,1.49972e-73,2.49095,0.714454,6.9061
2024-02-14,1.87042e-06,5.70228e-74,1.57354e-96,1.39232e-73,2.60377,0.746279,7.19729
2024-02-15,1.87576e-06,5.03656e-74,1.36397e-96,1.24411e-73,2.61197,0.748558,7.20908
2024-02-16,1.86951e-06,4.73163e-74,1.20239e-96,1.16654e-73,2.60459,0.746509,7.243
2024-02-17,1.83443e-06,4.20711e-74,9.91459e-97,1.04062e-73,2.55707,0.732953,7.1761
2024-02-18,1.87134e-06,3.82058e-74,8.48004e-97,9.3596e-74,2.61594,0.749291,7.24489
2024-02-19,1.86697e-06,3.37877e-74,7.35259e-97,8.35083e-74,2.61047,0.748182,7.19446
2024-02-20,1.84657e-06,3.07749e-74,6.33065e-97,7.56062e-74,2.58466,0.740077,7.26173
2024-02-21,1.80838e-06,2.67948e-74,5.35944e-97,6.65752e-74,2.53048,0.72444,7.20483
2024-02-22,1.77959e-06,2.34143e-74,4.64533e-97,5.85831e-74,2.49143,0.712976,7.12688
2024-02-23,1.72153e-06,2.03218e-74,3.93844e-97,5.10363e-74,2.41054,0.689526,7.05125
2024-02-24,1.78631e-06,1.95215e-74,3.66761e-97,4.74398e-74,2.50084,0.715526,7.16576
2024-02-25,1.79569e-06,1.78119e-74,3.15044e-97,4.2811e-74,2.51659,0.719922,7.18808
2024-02-26,1.85548e-06,1.6671e-74,2.92151e-97,4.00474e-74,2.60561,0.744913,7.56988
2024-02-27,1.86047e-06,1.49503e-74,2.51484e-97,3.62826e-74,2.61482,0.746836,7.92574
2024-02-28,1.90762e-06,1.32092e-74,2.11005e-97,3.18971e-74,2.69791,0.769232,8.67537
2024-02-29,1.90758e-06,1.19344e-74,1.79802e-97,2.88403e-74,2.68946,0.768957,8.49457
2024-03-01,1.98682e-06,1.11362e-74,1.59199e-97,2.71913e-74,2.80141,0.80021,8.66923
2024-03-02,2.03367e-06,1.01362e-74,1.47016e-97,2.48389e-74,2.86647,0.818449,8.61356
2024-03-03,2.04284e-06,9.17378e-75,1.30983e-97,2.22463e-74,2.8826,0.822249,8.77012
2024-03-04,2.12743e-06,9.37533e-75,1.17454e-97,2.27844e-74,2.99917,0.850888,9.48321
2024-03-05,1.97971e-06,7.69525e-75,8.9457e-98,1.88874e-74,2.76632,0.789848,8.85489
2024-03-06,2.06083e-06,7.27247e-75,7.99547e-98,1.73605e-74,2.89439,0.827199,9.18145
2024-03-07,2.14282e-06,7.16326e-75,7.46782e-98,1.70952e-74,3.00467,0.860192,9.28555
2024-03-08,2.14711e-06,6.41767e-75,6.32629e-98,1.54906e-74,3.0172,0.862502,9.46633
2024-03-09,2.16827e-06,5.7018e-75,5.52855e-98,1.38783e-74,3.05638,0.872044,9.49261
2024-03-10,2.17883e-06,5.00517e-75,4.68784e-98,1.22107e-74,3.07087,0.87661,9.5819
2024-03-11,2.25154e-06,4.72578e-75,4.10803e-98,1.1212e-74,3.18777,0.909713,10.0158
2024-03-12,2.21765e-06,4.15678e-75,3.49586e-98,9.51652e-75,3.15795,0.903649,9.92875
2024-03-13,2.28588e-06,3.78612e-75,2.97523e-98,8.72802e-75,3.26652,0.931872,10.1539
2024-03-14,2.25515e-06,3.4562e-75,2.67892e-98,7.91192e-75,3.23571,0.921488,9.91998
2024-03-15,2.17731e-06,3.08143e-75,2.30209e-98,6.89295e-75,3.1324,0.887989,9.65748
2024-03-16,2.05725e-06,2.65169e-75,2.00433e-98,6.33196e-75,2.94941,0.838561,9.07397
2024-03-17,2.1221e-06,2.44791e-75,1.73916e-98,5.87372e-75,3.05454,0.865696,9.50375
2024-03-18,2.05257e-06,2.05014e-75,1.42982e-98,4.75501e-75,2.95865,0.838278,9.39487
2024-03-19,1.91212e-06,1.78034e-75,1.25169e-98,4.17558e-75,2.73514,0.7795,8.60663
2024-03-20,2.10026e-06,1.7176e-75,1.17775e-98,4.07297e-75,3.01343,0.857043,9.4269
2024-03-21,2.09613e-06,1.55004e-75,1.01324e-98,3.65869e-75,3.0008,0.854965,9.10185
2024-03-22,2.03145e-06,1.29617e-75,8.59622e-99,3.06943e-75,2.91617,0.829573,8.86498
2024-03-23,2.02716e-06,1.17464e-75,7.49042e-99,2.75552e-75,2.91358,0.827614,8.89185
2024-03-24,2.11119e-06,1.10404e-75,6.8502e-99,2.59118e-75,3.04157,0.862048,9.33929
2024-03-25,2.16871e-06,1.00483e-75,5.90232e-99,2.3626e-75,3.12318,0.886487,9.71031
2024-03-26,2.19661e-06,9.1087e-76,5.15191e-99,2.1541e-75,3.16421,0.897411,9.72531
2024-03-27,2.18913e-06,8.60903e-76,4.78523e-99,2.08859e-75,3.15292,0.890977,9.65333
2024-03-28,2.24646e-06,7.95553e-76,4.46667e-99,1.96636e-75,3.24772,0.912524,9.83545
2024-03-29,2.22689e-06,7.01706e-76,3.75009e-99,1.70522e-75,3.22674,0.906392,9.70621
2024-03-30,2.22118e-06,5.97126e-76,3.08697e-99,1.44263e-75,3.2029,0.904095,9.66892
2024-03-31,2.28732e-06,5.46543e-76,2.84709e-99,1.33142e-75,3.30724,0.929386,9.90484
2024-04-01,2.17052e-06,4.99366e-76,2.40548e-99,1.2278e-75,3.14102,0.883612,9.67832
2024-04-02,2.01024e-06,4.45601e-76,1.94897e-99,1.04503e-75,2.91306,0.819133,9.09667
2024-04-03,1.98094e-06,4.09436e-76,1.60878e-99,9.53333e-76,2.87415,0.807275,9.16605
2024-04-04,2.02335e-06,3.73926e-76,1.43973e-99,8.87086e-76,2.94176,0.826042,9.51685
2024-04-05,1.96632e-06,3.30492e-76,1.26795e-99,7.93439e-76,2.8629,0.803055,9.42415
2024-04-06,2.01987e-06,3.09916e-76,1.14265e-99,7.45731e-76,2.93994,0.825162,9.57358
2024-04-07,2.08507e-06,2.9909e-76,1.01532e-99,7.16561e-76,3.02731,0.850905,9.63811
2024-04-08,2.14027e-06,2.71712e-76,8.93668e-100,6.46426e-76,3.11393,0.87519,9.95209
2024-04-09,2.03377e-06,2.26794e-76,7.3043e-100,5.36847e-76,2.96346,0.831868,9.60831
2024-04-10,2.07116e-06,2.07109e-76,6.33883e-100,4.89319e-76,3.02259,0.848091,9.81467
2024-04-11,2.03971e-06,1.77932e-76,5.22748e-100,4.22044e-76,2.98283,0.836939,9.72785
2024-04-12,1.88724e-06,1.32962e-76,4.10014e-100,3.17365e-76,2.67775,0.748119,9.32631
2024-04-13,1.71142e-06,1.06388e-76,3.23173e-100,2.54855e-76,2.38713,0.664354,8.88275
2024-04-14,1.80638e-06,1.08166e-76,2.86841e-100,2.68072e-76,2.5402,0.709992,9.12417
2024-04-15,1.72323e-06,9.03703e-77,2.33934e-100,2.26285e-76,2.44745,0.682795,8.81265
2024-04-16,1.7193e-06,8.5658e-77,2.07771e-100,2.15285e-76,2.44323,0.682595,8.86454
2024-04-17,1.64789e-06,7.10453e-77,1.71205e-100,1.792e-76,2.35606,0.656602,8.51492
2024-04-18,1.70484e-06,6.83595e-77,1.50082e-100,1.74262e-76,2.43968,0.680325,8.81961
2024-04-19,1.70565e-06,6.24883e-77,1.3052e-100,1.58633e-76,2.45115,0.683652,8.86796
2024-04-20,1.83999e-06,5.9487e-77,1.19646e-100,1.49837e-76,2.63191,0.738084,9.02395
2024-04-21,1.84083e-06,5.26243e-77,1.09182e-100,1.32222e-76,2.62885,0.737216,9.02403
2024-04-22,1.93272e-06,4.93368e-77,1.00585e-100,1.25781e-76,2.7526,0.772937,9.28502
2024-04-23,1.95186e-06,4.35344e-77,8.64329e-101,1.12138e-76,2.78905,0.783617,9.22869
2024-04-24,1.88661e-06,3.67291e-77,7.14967e-101,9.44895e-77,2.68828,0.754351,8.93349
2024-04-25,1.89077e-06,3.28206e-77,6.38232e-101,8.53794e-77,2.70423,0.757965,8.9625
2024-04-26,1.8331e-06,2.89685e-77,5.37746e-101,7.66292e-77,2.64402,0.740829,8.86129
2024-04-27,1.82139e-06,2.60615e-77,4.72785e-101,6.93619e-77,2.62801,0.736068,8.81849
2024-04-28,1.80301e-06,2.35413e-77,4.19216e-101,6.25742e-77,2.60616,0.72921,8.77078
2024-04-29,1.80607e-06,2.1094e-77,3.69718e-101,5.59021e-77,2.60931,0.730433,8.87463
2024-04-30,1.68679e-06,1.75986e-77,3.02659e-101,4.69548e-77,2.44903,0.684201,8.4308
2024-05-01,1.69591e-06,1.49613e-77,2.65171e-101,3.99322e-77,2.48032,0.692652,8.11022
2024-05-02,1.7121e-06,1.42112e-77,2.53918e-101,3.86838e-77,2.53304,0.706879,8.20689
2024-05-03,1.82623e-06,1.42847e-77,2.39276e-101,3.86056e-77,2.70878,0.755303,8.7379
2024-05-04,1.90151e-06,1.36771e-77,2.23386e-101,3.64236e-77,2.83377,0.787965,8.87825
2024-05-05,1.87825e-06,1.2117e-77,1.94426e-101,3.20977e-77,2.79853,0.779459,8.89492
2024-05-06,1.87039e-06,1.1416e-77,1.68001e-101,2.93142e-77,2.81979,0.784394,8.77724
2024-05-07,1.78795e-06,9.51259e-78,1.31714e-101,2.43209e-77,2.68656,0.749292,8.65869
2024-05-08,1.75428e-06,8.22007e-78,1.11072e-101,2.12148e-77,2.63051,0.734076,8.50319
2024-05-09,1.83041e-06,7.86591e-78,9.96548e-102,2.03965e-77,2.77089,0.771691,8.76457
2024-05-10,1.76878e-06,6.83327e-78,8.06349e-102,1.74551e-77,2.66361,0.741808,8.44858
2024-05-11,1.77168e-06,6.19882e-78,6.96553e-102,1.58034e-77,2.68399,0.747041,8.45219
2024-05-12,1.76373e-06,5.53297e-78,5.99242e-102,1.40542e-77,2.67689,0.744873,8.54362
2024-05-13,1.76997e-06,4.91694e-78,5.25129e-102,1.24458e-77,2.77267,0.769777,8.74596
2024-05-14,1.72123e-06,4.16864e-78,4.49014e-102,1.0918e-77,2.70323,0.748844,8.55662
2024-05-15,1.80812e-06,3.80391e-78,4.14266e-102,9.95132e-78,2.88339,0.800249,9.19985
2024-05-16,1.70349e-06,3.30489e-78,3.23458e-102,8.64427e-78,2.806,0.779723,9.06488
2024-05-17,1.74612e-06,3.38333e-78,2.87402e-102,8.42678e-78,2.89677,0.80437,9.31344
2024-05-18,1.71295e-06,2.8798e-78,2.29415e-102,7.20007e-78,2.83155,0.78755,9.29832
2024-05-19,1.67035e-06,2.4823e-78,1.95304e-102,6.22682e-78,2.76367,0.769341,9.20922
2024-05-20,1.85124e-06,2.55281e-78,1.88389e-102,6.36562e-78,3.09634,0.858131,9.92799
2024-05-21,1.99358e-06,2.25014e-78,1.56779e-102,5.52349e-78,3.19823,0.878782,9.74758
2024-05-22,1.9664e-06,2.09791e-78,1.34581e-102,5.10909e-78,3.18821,0.877794,9.61117
2024-05-23,1.92442e-06,1.9065e-78,1.14041e-102,4.74033e-78,3.19113,0.871786,9.44484
2024-05-24,1.88152e-06,1.64757e-78,9.55485e-103,4.03931e-78,3.14553,0.8632,9.52548
2024-05-25,1.91532e-06,1.46335e-78,8.31068e-103,3.56935e-78,3.23831,0.88663,9.62839
2024-05-26,1.88625e-06,1.25826e-78,7.03853e-103,3.08739e-78,3.22108,0.876035,9.51961
2024-05-27,1.98205e-06,1.18227e-78,6.36138e-103,2.89548e-78,3.37831,0.916665,9.64866
2024-05-28,1.98798e-06,1.1456e-78,5.91166e-103,2.74402e-78,3.39504,0.923476,9.50442
2024-05-29,1.94181e-06,9.98892e-79,4.71923e-103,2.42235e-78,3.3064,0.905452,9.40076
2024-05-30,1.88422e-06,9.31489e-79,4.10393e-103,2.21071e-78,3.20765,0.880503,9.498
2024-05-31,1.88421e-06,8.64779e-79,3.43851e-103,2.0469e-78,3.22949,0.881819,9.38514
2024-06-01,1.8745e-06,7.70185e-79,2.96424e-103,1.80829e-78,3.21461,0.878521,9.41666
2024-06-02,1.83784e-06,6.68645e-79,2.45205e-103,1.58576e-78,3.15641,0.862467,9.41649
2024-06-03,1.83666e-06,5.81083e-79,2.11071e-103,1.38127e-78,3.18386,0.869874,9.5616
2024-06-04,1.88447e-06,5.74892e-79,1.91334e-103,1.33692e-78,3.27692,0.89456,9.80171
2024-06-05,1.9061e-06,5.25306e-79,1.66529e-103,1.22155e-78,3.32789,0.908743,9.88094
2024-06-06,1.86987e-06,4.55249e-79,1.35436e-103,1.04717e-78,3.26713,0.891333,9.83801
2024-06-07,1.74666e-06,3.70986e-79,1.05004e-103,8.5126e-79,3.03028,0.825025,9.63744
2024-06-08,1.70037e-06,3.22588e-79,9.13018e-104,7.33359e-79,2.9602,0.804491,9.63116
2024-06-09,1.72125e-06,3.0324e-79,8.212e-104,6.97047e-79,3.00374,0.817542,9.67808
2024-06-10,1.66508e-06,2.49857e-79,6.58165e-104,5.85337e-79,2.90547,0.79042,9.66305
2024-06-11,1.60396e-06,2.07154e-79,5.4228e-104,4.84791e-79,2.80083,0.762569,9.35377
2024-06-12,1.64613e-06,1.96553e-79,4.78316e-104,4.6005e-79,2.9021,0.790844,9.48574
2024-06-13,1.58068e-06,1.63678e-79,4.06313e-104,3.96802e-79,2.75714,0.750028,9.27855
2024-06-14,1.54223e-06,1.48153e-79,3.32546e-104,3.48377e-79,2.69428,0.731921,9.17725
2024-06-15,1.55801e-06,1.39354e-79,2.87023e-104,3.27501e-79,2.74274,0.745562,9.20286
2024-06-16,1.58879e-06,1.27384e-79,2.56475e-104,3.00836e-79,2.80226,0.762662,9.26519
2024-06-17,1.50011e-06,1.03223e-79,1.97848e-104,2.39849e-79,2.62878,0.711856,9.24122
2024-06-18,1.43725e-06,9.15071e-80,1.75871e-104,2.12541e-79,2.50763,0.67644,9.05655
2024-06-19,1.43623e-06,8.0724e-80,1.55187e-104,1.87432e-79,2.52229,0.67986,9.02862
2024-06-20,1.42583e-06,6.90067e-80,1.32311e-104,1.62218e-79,2.50736,0.676366,9.01412
2024-06-21,1.41086e-06,6.19167e-80,1.07922e-104,1.42588e-79,2.48471,0.668121,8.91318
2024-06-22,1.4068e-06,5.552e-80,9.35298e-105,1.2607e-79,2.48561,0.668271,8.92964
2024-06-23,1.36338e-06,4.66441e-80,7.5096e-105,1.0795e-79,2.40367,0.644071,8.78345
2024-06-24,1.40097e-06,4.64615e-80,6.44282e-105,1.08828e-79,2.43424,0.65808,8.37816
2024-06-25,1.48109e-06,4.2916e-80,6.03787e-105,1.01507e-79,2.56583,0.696201,8.58836
2024-06-26,1.44621e-06,3.9028e-80,5.23115e-105,9.15313e-80,2.50988,0.679949,8.4576
2024-06-27,1.52495e-06,3.6583e-80,4.63926e-105,8.32021e-80,2.64288,0.718383,8.57452
2024-06-28,1.43891e-06,3.19405e-80,3.84977e-105,7.43339e-80,2.50866,0.680607,8.39685
2024-06-29,1.43668e-06,2.8157e-80,3.33238e-105,6.61272e-80,2.5054,0.679882,8.4745
2024-06-30,1.47472e-06,2.63143e-80,2.98107e-105,6.17908e-80,2.58496,0.701792,8.72259
2024-07-01,1.45988e-06,2.3637e-80,2.5636e-105,5.56971e-80,2.55885,0.694696,8.74037
2024-07-02,1.46282e-06,2.16617e-80,2.16393e-105,5.05513e-80,2.56867,0.697026,8.63414
2024-07-03,1.40588e-06,1.78758e-80,1.72845e-105,4.20798e-80,2.37114,0.643065,8.36638
2024-07-04,1.34721e-06,1.31523e-80,1.1696e-105,3.10229e-80,2.0962,0.566026,7.92748
2024-07-05,1.3234e-06,1.03746e-80,9.22254e-106,2.38412e-80,2.07021,0.556211,7.86895
2024-07-06,1.3979e-06,9.94424e-81,8.26227e-106,2.31163e-80,2.26089,0.612171,8.09146
2024-07-07,1.39429e-06,8.34114e-81,6.98628e-106,2.00589e-80,2.09659,0.565288,7.76182
2024-07-08,1.41095e-06,7.78984e-81,5.77043e-106,1.90468e-80,2.20614,0.594484,7.88088
2024-07-09,1.42272e-06,7.04623e-81,5.21543e-106,1.71034e-80,2.23971,0.603812,8.06644
2024-07-10,1.42968e-06,6.13071e-81,4.51965e-106,1.53411e-80,2.25438,0.609948,8.0214
2024-07-11,1.39687e-06,5.25066e-81,3.63202e-106,1.29167e-80,2.17719,0.588104,7.96777
2024-07-12,1.40086e-06,4.84748e-81,3.21361e-106,1.17976e-80,2.19407,0.592604,8.04408
2024-07-13,1.40601e-06,4.26921e-81,2.73154e-106,1.03232e-80,2.21144,0.596696,8.2268
2024-07-14,1.40507e-06,4.08347e-81,2.50188e-106,9.7852e-81,2.31965,0.629038,8.44828
2024-07-15,1.52623e-06,4.1684e-81,2.39463e-106,1.00498e-80,2.61963,0.712429,8.99385
2024-07-16,1.5357e-06,3.94337e-81,2.16014e-106,9.34998e-81,2.64975,0.7224,9.0383
2024-07-17,1.50698e-06,3.56446e-81,1.87596e-106,8.34457e-81,2.58069,0.704079,8.90546
2024-07-18,1.51357e-06,3.29109e-81,1.63683e-106,7.60509e-81,2.60941,0.71154,8.89155
2024-07-19,1.56223e-06,3.10607e-81,1.44407e-106,7.21589e-81,2.75902,0.752219,9.26286
2024-07-20,1.56129e-06,2.70667e-81,1.22897e-106,6.34203e-81,2.78894,0.76041,9.32955
2024-07-21,1.58188e-06,2.52648e-81,1.09202e-106,5.71991e-81,2.8692,0.78148,9.47203
2024-07-22,1.53548e-06,2.17513e-81,9.07734e-107,4.96652e-81,2.75087,0.748431,9.38403
2024-07-23,1.51338e-06,1.86119e-81,7.40776e-107,4.209e-81,2.68199,0.730693,9.16226
2024-07-24,1.49712e-06,1.68797e-81,6.16881e-107,3.76058e-81,2.64843,0.721639,9.08444
2024-07-25,1.46835e-06,1.56008e-81,5.19682e-107,3.4577e-81,2.58639,0.704389,9.14335
2024-07-26,1.50761e-06,1.49678e-81,4.73877e-107,3.35773e-81,2.7096,0.737665,9.43627
2024-07-27,1.49158e-06,1.33609e-81,3.98318e-107,2.96113e-81,2.67009,0.727362,9.43468
2024-07-28,1.47889e-06,1.20266e-81,3.45547e-107,2.63968e-81,2.63225,0.716349,9.48378
2024-07-29,1.46216e-06,1.04773e-81,2.86462e-107,2.32256e-81,2.59047,0.704961,9.28018
2024-07-30,1.44505e-06,9.04247e-82,2.4322e-107,1.98621e-81,2.54632,0.692279,9.19727
2024-07-31,1.41921e-06,8.274e-82,2.163e-107,1.83825e-81,2.47612,0.673397,8.9805
2024-08-01,1.39589e-06,7.18603e-82,1.79251e-107,1.58967e-81,2.41908,0.657719,9.08138
2024-08-02,1.30853e-06,5.94192e-82,1.44611e-107,1.30084e-81,2.21481,0.601545,8.54561
2024-08-03,1.26209e-06,5.05783e-82,1.20417e-107,1.15427e-81,2.12379,0.576408,8.4344
2024-08-04,1.20414e-06,4.12955e-82,8.90317e-108,9.50348e-82,2.01598,0.546721,8.08187
2024-08-05,1.21913e-06,3.25811e-82,7.0401e-108,7.74856e-82,1.82985,0.495886,7.50628
2024-08-06,1.34451e-06,3.37686e-82,7.13801e-108,7.70953e-82,1.987,0.53859,7.78464
2024-08-07,1.30956e-06,2.82035e-82,5.952e-108,6.50082e-82,1.98034,0.537949,7.66126
2024-08-08,1.41425e-06,2.63355e-82,5.31223e-108,6.20931e-82,2.23173,0.608016,8.57168
2024-08-09,1.37556e-06,2.26133e-82,4.3598e-108,5.33072e-82,2.15098,0.586104,8.45385
2024-08-10,1.37576e-06,2.0273e-82,3.73259e-108,4.71949e-82,2.15792,0.587799,8.46573
2024-08-11,1.3212e-06,1.65843e-82,2.96693e-108,3.83634e-82,2.02186,0.550339,8.15851
2024-08-12,1.35483e-06,1.55062e-82,2.6907e-108,3.54016e-82,2.11405,0.575979,8.24661
2024-08-13,1.35022e-06,1.39644e-82,2.30961e-108,3.14994e-82,2.11334,0.575457,8.41899
2024-08-14,1.32021e-06,1.19415e-82,1.87636e-108,2.64976e-82,2.06853,0.562812,8.15445
2024-08-15,1.28406e-06,1.02019e-82,1.54265e-108,2.23883e-82,2.00224,0.54398,7.99571
2024-08-16,1.26712e-06,9.11684e-83,1.35941e-108,2.03109e-82,1.97808,0.536118,8.18102
2024-08-17,1.28308e-06,8.53024e-83,1.18881e-108,1.84199e-82,2.01693,0.546909,8.26681
2024-08-18,1.27177e-06,7.61843e-83,1.02721e-108,1.66545e-82,1.99953,0.541803,8.11887
2024-08-19,1.28607e-06,6.66538e-83,8.52105e-109,1.45252e-82,2.0424,0.553463,8.25938
2024-08-20,1.29177e-06,6.09869e-83,7.54272e-109,1.32458e-82,2.05558,0.557926,8.20037
2024-08-21,1.30314e-06,5.62388e-83,6.71786e-109,1.21503e-82,2.08807,0.566766,8.49804
2024-08-22,1.30767e-06,5.13638e-83,5.96434e-109,1.08261e-82,2.10031,0.57043,8.38963
2024-08-23,1.37882e-06,4.82204e-83,5.56573e-109,1.00937e-82,2.24556,0.611578,8.89841
2024-08-24,1.39543e-06,3.94562e-83,4.32583e-109,8.1443e-83,2.26931,0.618602,8.91505
2024-08-25,1.37684e-06,3.32679e-83,3.4219e-109,6.81498e-83,2.21099,0.602122,8.9238
2024-08-26,1.32953e-06,2.68261e-83,2.75637e-109,5.56382e-83,2.10677,0.572188,8.73121
2024-08-27,1.2727e-06,2.3826e-83,2.25161e-109,4.85491e-83,1.9822,0.538263,8.25612
2024-08-28,1.26628e-06,2.23474e-83,2.05617e-109,4.37784e-83,1.99207,0.541433,8.2033
2024-08-29,1.25333e-06,1.92853e-83,1.79204e-109,3.8542e-83,1.97193,0.535487,8.24833
2024-08-30,1.24481e-06,1.72309e-83,1.56286e-109,3.43394e-83,1.96899,0.534501,8.21567
2024-08-31,1.23306e-06,1.51775e-83,1.34939e-109,3.02508e-83,1.95104,0.529341,8.19483
2024-09-01,1.20182e-06,1.30929e-83,1.14394e-109,2.57923e-83,1.84376,0.500151,7.96247
2024-09-02,1.23148e-06,1.26423e-83,1.07151e-109,2.50068e-83,1.95281,0.529758,8.2168
2024-09-03,1.21337e-06,1.09552e-83,9.01417e-110,2.21133e-83,1.88663,0.511848,7.9883
2024-09-04,1.22362e-06,9.77928e-84,8.23451e-110,1.98475e-83,1.9313,0.523743,8.05544
2024-09-05,1.20584e-06,8.58556e-84,6.87783e-110,1.72169e-83,1.87976,0.509869,7.80658
2024-09-06,1.18443e-06,7.62552e-84,5.75741e-110,1.52473e-83,1.81014,0.490686,7.49851
2024-09-07,1.19435e-06,7.26115e-84,5.24899e-110,1.44455e-83,1.85189,0.50154,7.52601
2024-09-08,1.20296e-06,6.63858e-84,4.68714e-110,1.34922e-83,1.88794,0.511563,7.62454
2024-09-09,1.22139e-06,6.34011e-84,4.04767e-110,1.25731e-83,1.95135,0.528952,7.92637
2024-09-10,1.22121e-06,5.68958e-84,3.59359e-110,1.10702e-83,1.95394,0.529735,8.00891
2024-09-11,1.2082e-06,5.13241e-84,3.00679e-110,9.90789e-84,1.90681,0.517211,7.9675
2024-09-12,1.22063e-06,5.1932e-84,2.81042e-110,9.28269e-84,1.95455,0.530193,8.07788
2024-09-13,1.23888e-06,4.60222e-84,2.49747e-110,8.23737e-84,2.02504,0.549341,8.40661
2024-09-14,1.2299e-06,4e-84,2.14631e-110,7.27549e-84,1.99422,0.541042,8.33644
2024-09-15,1.21035e-06,3.31642e-84,1.74743e-110,6.0723e-84,1.91984,0.520728,8.21679
2024-09-16,1.20419e-06,2.90202e-84,1.50249e-110,5.36754e-84,1.90246,0.515954,8.08923
2024-09-17,1.21186e-06,2.66421e-84,1.32581e-110,4.95486e-84,1.93151,0.523843,8.38103
2024-09-18,1.22307e-06,2.37592e-84,1.12619e-110,4.50094e-84,1.98407,0.538067,8.58196
2024-09-19,1.24425e-06,2.18975e-84,1.01718e-110,4.16553e-84,2.05018,0.555842,8.74704
2024-09-20,1.24707e-06,1.9282e-84,8.93216e-111,3.64988e-84,2.07718,0.563214,8.78221
2024-09-21,1.2587e-06,1.72543e-84,7.73287e-111,3.22758e-84,2.12065,0.57517,8.80276
2024-09-22,1.24172e-06,1.49763e-84,6.57802e-111,2.78412e-84,2.0576,0.557998,8.83469
2024-09-23,1.24753e-06,1.37751e-84,5.84564e-111,2.63185e-84,2.08944,0.566536,8.80151
2024-09-24,1.27038e-06,1.29087e-84,5.19094e-111,2.52594e-84,2.17316,0.588422,8.92973
2024-09-25,1.25841e-06,1.12194e-84,4.45481e-111,2.23657e-84,2.13696,0.578314,8.77539
2024-09-26,1.29384e-06,1.03094e-84,4.04792e-111,2.04179e-84,2.27576,0.614991,9.05635
2024-09-27,1.31769e-06,9.83671e-85,3.60175e-111,1.96243e-84,2.37152,0.639631,9.13917
2024-09-28,1.32295e-06,9.11122e-85,3.04254e-111,1.80922e-84,2.4147,0.650132,9.1514
2024-09-29,1.31925e-06,7.97069e-85,2.56985e-111,1.61008e-84,2.41144,0.649317,9.11583
2024-09-30,1.28954e-06,6.9525e-85,2.00315e-111,1.38787e-84,2.29333,0.616795,8.79979
2024-10-01,1.24398e-06,5.86358e-85,1.72214e-111,1.17952e-84,2.16587,0.582686,8.44936
2024-10-02,1.21452e-06,4.9117e-85,1.34182e-111,9.81104e-85,2.10661,0.566215,8.42762
2024-10-03,1.19228e-06,3.95031e-85,1.04127e-111,7.80603e-85,2.04141,0.548862,8.44199
2024-10-04,1.2326e-06,4.07499e-85,1.03184e-111,8.02387e-85,2.14748,0.577947,8.62726
