,EW-5 (20% each),IVW-5 (causal 90d),SharpeTilt-5 (causal),MinVar-5 (causal 120d),EW-3fam (B3/M10/CT),EW-3fam (A2/M10/CT),IVW-3fam (B3/M10/CT),[OVERFIT] full-sample maxSharpe
2020-07-22,0.008251849996910017,0.005838717221137143,0.004877650169660971,0.002423864901387095,0.015832283073790684,0.014350695026230188,0.00645832108154556,0.0016769055433610862
2020-07-23,0.003970126245608776,0.001029332325292026,0.0028504307672493757,0.00047550769699366554,0.007759259080963071,0.007517839916525268,0.0011719139095844144,-0.0005191631327369879
2020-07-24,-0.0038901822225817233,-0.0014044992969191423,-0.0046704212699525535,-0.001475623356939811,-0.0033034591646986405,-0.004782115207292501,-0.0010835154302742047,-0.001227836352282171
2020-07-25,0.04777286060906838,0.018046429713975087,0.05597087709744202,0.016925313924829294,0.03392251571366749,0.05193199318627621,0.013341133785225653,0.015352077400133871
2020-07-26,0.010587690404133175,0.00767482863374094,0.011934929269775062,0.006833635571122634,0.009256404389237133,0.011891002512506747,0.007209797242946583,0.007031351625557418
2020-07-27,0.005630860175675634,0.006754983497100228,0.005009203963731122,0.00419146716887034,0.0092071696428334,0.009182038248316926,0.007326050939488834,0.004704607210717967
2020-07-28,0.003345905446304637,0.0013630748079752773,0.00230620806707303,0.0007096276496916858,0.00596668123159056,0.005574313891605913,0.0014618330405582916,5.2048522871410896e-05
2020-07-29,0.0019448645170856817,0.002234353727047038,0.0011470567102015961,0.0008718011671144429,0.0037188944087829163,0.0033437844872599752,0.002479753535197835,0.0010209883182847644
2020-07-30,0.004328084037734797,0.003335044675465462,0.0025546838965582993,0.0012844926268878727,0.008261366770508998,0.007422609088721129,0.003700427674404817,0.0009798956483723388
2020-07-31,0.01004604863812993,0.008153421953419627,0.007283885053512322,0.003123960827784366,0.017660743442429776,0.0171714332818892,0.00888233709595955,0.0030203311655780446
2020-08-01,0.049678950342217254,0.01145451676719964,0.056184726905242045,0.002701173359025247,0.030479767147654803,0.05225733669806505,0.005915591413600734,0.012371131782255884
2020-08-02,0.007118191917658652,0.0025455361235304183,-0.0029206939902653426,0.004007212722943768,-0.022961107875229522,-0.005258658349042019,-0.0016892210222502002,0.006368342487113312
2020-08-03,-0.003927546153046832,-0.0052262634741194304,-0.003327169235788073,-0.004875982818916318,-0.0024538883278695796,-0.0047437547225583476,-0.0051638911843891805,-0.0033046196232116207
2020-08-04,0.012157479747014798,0.006308637716530263,0.013325019611191136,0.004607554436690593,0.009325541484630103,0.012825459240310368,0.005406958783714579,0.005650798273019777
2020-08-05,-0.004099638348303457,0.00020891504912154836,-0.004106530771183715,0.0009873448989302295,-6.279001981299039e-05,-0.001888350138161105,0.0011346056786107658,-0.00018530322514210044
2020-08-06,0.011252602540748894,0.002411748565243064,0.011486224585684726,0.0005926135996752488,0.0033672831752209562,0.008040389779739162,0.0005796436269423692,0.0027697730338991067
2020-08-07,-0.01044304285097802,-0.004241280014660103,-0.013689607857695407,-0.002022391678903701,-0.013097115395657855,-0.014688289588968563,-0.00399422077331218,-0.0032679791922806904
2020-08-08,0.05192721119540588,0.012780968035389313,0.05170333716700958,0.00503268083985497,0.014370648973917191,0.04496399892410577,0.004382816352326888,0.016031867941309487
2020-08-09,0.0071748472338131804,-0.00054561246476153,0.011383354931320764,-0.0035413100740675457,0.010761834360734397,0.009837610729042797,-0.0009154662510260361,-0.00253247618278146
2020-08-10,0.0023270193972074536,0.0004410863973262719,0.005572030904091349,-0.0010732030239899814,0.008951520554381014,0.0054800130810409315,0.0010775254028513412,-0.001490391988476851
2020-08-11,-0.015068414574262471,-0.004441293344903605,-0.020206126088726982,-0.0005530861935188596,-0.019312437243787693,-0.02380651402954479,-0.003918963297455613,-0.003159488059245512
2020-08-12,0.037985914928400547,0.014135886379833523,0.03965535171686606,0.007472477728089219,0.01821287522024063,0.03712022172535918,0.00916470667894799,0.01199342697704148
2020-08-13,0.007598801613520453,-0.0004819066274648126,0.007048272274228759,-0.0016809875937469632,-0.0009338186208785738,0.004552926699358973,-0.0024517635834215333,0.0014094330637878358
2020-08-14,-0.002538523513931934,0.0009494694596435165,-0.0028217358711526397,0.0013559084472631578,-0.000685409069492437,-0.0015010890052871166,0.001574139974963304,-0.00035057490425703284
2020-08-15,0.023270397743410262,0.003850132350686141,0.02305653331310605,-0.0009622389488666601,0.003458833978281049,0.01997371898267,-0.0008225108992198852,0.0036868933748956576
2020-08-16,-0.0028490612411819194,-0.0007811943001980853,-0.0017991819360443412,-0.00045605680843114916,0.0022808137537868663,-0.00161669888691011,0.00011184502519596476,-0.0009949379835322392
2020-08-17,-0.008898077861385254,-0.005258764045804589,-0.010835289646039322,-0.0032752902053457787,-0.010281499364817146,-0.013432189886066712,-0.005037023859044391,-0.003341234017594404
2020-08-18,-0.00472329233274259,-0.002444261263157695,-0.006678766475346978,-0.0009638315506282886,-0.007490967952585726,-0.007516586603100604,-0.0025370200203776332,-0.0006845785980514997
2020-08-19,-0.0026388797132432993,0.0006808444216913824,-0.004594605117145123,0.001968951663937287,-0.00501667620776417,-0.004565357789838422,0.0007588183415831199,0.0012584345656938066
2020-08-20,0.00781440638094933,0.0006794799407992302,0.012873567723856852,-0.0025971870278204663,0.01489117960262302,0.01354537088555547,0.0007572385884029143,-0.0016611424838364032
2020-08-21,-0.0062895992671232375,-0.0005764053465157463,-0.01030268147479142,0.0020815830908309275,-0.011901923899843618,-0.01084064822522255,-0.0006423183829369398,0.0013301175551742484
2020-08-22,0.002120073492112333,0.0016029197854308507,0.003089884815165003,0.000986373672323377,0.00403464093858516,0.003670935604490459,0.0017863344909284365,0.0006307591328608981
2020-08-23,0.0050070214298120926,0.0025818908336102697,0.007629416751634873,0.0008925797045340961,0.009510524960087438,0.00865632819720123,0.0028767978706563334,0.0005709832916466823
2020-08-24,0.00047619581093745396,-0.0006652904561941289,0.0009787096115441245,-0.0010048364391784482,0.0009004691840407752,0.0008202867807891228,-0.0007410628433704318,-0.0006430005339288181
2020-08-25,-0.005480578744248374,-0.002095961206318373,-0.008531829239960247,-9.690018946227211e-05,-0.010359184629702919,-0.009437505640191765,-0.002334855004446606,-6.198452978405396e-05
2020-08-26,-0.001693426395149226,-0.0012274586051868412,-0.0024807096188875608,-0.0007247307254803033,-0.003216630283516276,-0.002927713094973865,-0.0013676894951695892,-0.0004635751994550562
2020-08-27,-0.004408976705636456,-0.0009713456451180317,-0.007089554040979515,0.0007678279561738725,-0.008387562572759603,-0.0076319809936608056,-0.0010824689168066732,0.0004910140898437016
2020-08-28,0.002372642265213554,0.001253063307870535,0.003618110092493467,0.00046116757818116024,0.0045317843794656755,0.004120405428326237,0.0013965708082914153,0.0002949911210616308
2020-08-29,0.002292049792709263,0.0019144246118181806,0.0032923638051421712,0.0012840147906434875,0.004368441717520848,0.003973517668056527,0.002133368968635347,0.000821471207131553
2020-08-30,0.005377966773073356,0.002894082575117591,0.008168684923489421,0.0011074987539661646,0.01022873293737837,0.009307675702964046,0.003224361515015676,0.0007088694084221732
2020-08-31,0.0012864148649184563,0.0028274380597028822,0.0013497191758589653,0.0028158636120276864,0.002434974523202999,0.002217736609197627,0.0031490743123355077,0.0018030491663789728
2020-09-01,0.022079499921725556,0.006205983496852687,0.022844917201369382,0.0019380127893516923,0.02041545472528694,0.0265398707108588,0.004239401689442943,0.0032896003920117045
2020-09-02,-0.011323817282263572,-0.00482741189542205,-0.008874453835477475,-0.001167813494760328,-0.01890380604531451,-0.018785343575043995,-0.005354682773494573,-0.0010487385066121813
2020-09-03,-0.0008920551452970119,-0.002061142686945665,-0.000523453026530071,-0.0017026418601034064,-0.0015006885997422064,-0.0014915552780381523,-0.002287481609655247,-0.001527541600094664
2020-09-04,-0.005066011327748267,-0.0017246258094767365,-0.00400194859294434,-0.00010974136984885222,-0.00852765614245408,-0.00847567855596841,-0.0019144452314004108,-9.843826459966372e-05
2020-09-05,-4.1397338228949646e-05,0.0021365710300778125,-0.00025488483463861666,0.0020545347332793914,-6.992775798458711e-05,-6.949789241426163e-05,0.0023721819042797168,0.0018429016127884481
2020-09-06,-0.002088261340644539,-0.0010428010805141026,-0.0016134518035006901,-0.0003658930061049734,-0.003527560137921419,-0.003505873727738128,-0.0011575240717840308,-0.0003282725002685822
2020-09-07,-0.0014075501159139623,-0.0001648307271691494,-0.0011426808913261343,0.00026702669634211257,-0.002381114525654801,-0.00236642462756929,-0.0001829854725258828,0.00023956244306659705
2020-09-08,0.0005400914384382919,-0.00016395290542986434,0.00046190261819805485,-0.0003191352362467497,0.0009145497314101786,0.0009088941824292447,-0.00018201427092828337,-0.00028631937228697923
2020-09-09,-0.00046228688860405987,7.999746895928895e-05,-0.00038912733497106853,0.00021568581700262185,-0.0007825085703601593,-0.0007776739542392102,8.881174739912717e-05,0.00019350104155422838
2020-09-10,-0.000865742493874059,0.0008932517431138139,-0.0008408454113722965,0.0009843418859912557,-0.0014659036244507224,-0.0013193125557313433,0.0009916632365957875,0.0008620873379492741
2020-09-11,0.0014935143140108597,0.0029835415181289162,0.0009687765137942168,0.0025780048166003334,0.002530387444472079,0.002323889363598536,0.0033119191567952937,0.002342234263731779
2020-09-12,0.010150097717675107,0.004105426910428562,0.012170655020744218,0.004880842795702045,0.0024804323945501333,0.013526743637272395,0.0023203530181048993,0.007084476530036454
2020-09-13,0.008111147664669655,0.0034538415760402017,0.009443655133436332,0.0036040488697672356,0.0020968605095724414,0.012180509029126443,0.002066084659947838,0.005439964113200042
2020-09-14,0.0018932203976460397,0.0021874750416121117,0.0017932952644746597,0.0017463816383008453,0.0015154448772018798,0.0026727400069065112,0.002167341367887332,0.0017907178292482567
2020-09-15,-0.008592158164685663,-0.001446074870738709,-0.011970171467559512,-0.0013737524176694665,0.0018665915160559813,-0.004469281080387414,0.0010179119774156196,-0.0027837804073950396
2020-09-16,0.0009330981384744288,0.0021461851979110353,0.000546392705081921,0.0017677558173335207,0.0015847856015804489,0.0015504175418665468,0.002383333802387727,0.0015823340132108822
2020-09-17,-0.0006146235970451373,0.0009196825230937486,-0.0006024550217943738,0.0010630681768899206,-0.001043205229188247,-0.0010206170389635966,0.0010210637340691553,0.0009517379769220607
2020-09-18,-3.249154413003378e-05,0.00011671608906310544,-0.001115770701080791,-0.0004105268576920532,0.003453657565116684,0.0020000405431055512,0.0006831243896291702,-0.0006977796367207665
2020-09-19,0.003986400883786222,0.000724221797801794,0.005575782411086445,0.0011027773142390552,-0.00045784240276865396,0.0018471939167910615,-0.00033603584304088373,0.0017516621070579165
2020-09-20,0.0063531880765598575,-0.00416003496790162,0.008993229633110672,-0.0036041960910648397,0.0005956809720742188,0.003818395522324862,-0.006234255337897756,-0.002145016340236394
2020-09-21,0.03631112965319326,0.019044553736085622,0.039615689629480554,0.018132008999122474,0.02873763652707085,0.034873140070759895,0.01588742279743934,0.02031678225459981
2020-09-22,-0.03348454338714323,-0.010742127874183098,-0.040742524154256145,-0.009919613772161098,-0.012952863584644805,-0.025674169018769014,-0.004768704130864352,-0.013459962732327545
2020-09-23,0.038240358649909705,0.01409985144512622,0.04533845539147731,0.010299093638360405,0.016098008741094738,0.03392780386046074,0.007909172073296765,0.014000752006948529
2020-09-24,-0.03505141152200385,-0.013211874823352412,-0.040813510716822994,-0.00679930576060495,-0.01446089174001401,-0.03272030065399732,-0.007330598098984785,-0.009950665152566967
2020-09-25,-0.009262606233042913,-0.0015009133061113615,-0.011498957547143281,1.3984254354881126e-05,-0.0029257457810478358,-0.006259669421659926,0.0003962085827044582,-0.0007687845430193334
2020-09-26,-0.006761311773314637,-0.0011601561401431034,-0.007859478697746919,3.720374878060209e-05,-0.0032096900112503998,-0.007150392720284729,5.9916081405756925e-06,-0.0007366176428045662
2020-09-27,-0.0025606280595407483,-0.005420569624974335,-0.0015846158813062098,-0.004663017565228167,-0.005306726885157374,-0.0022566693782293122,-0.006134924365610075,-0.0038424429429532226
2020-09-28,-0.0023246144992980023,0.0011387193135167753,-0.0028697723600072033,0.0014700958175565993,-0.0011960021439229558,-0.0022144934438326005,0.0016922505436325708,0.0011005160768494343
2020-09-29,-0.002863980865877578,-0.0013205494406848385,-0.002274505094378237,-0.0004438161818940481,-0.005033510511322127,-0.0039153158416616535,-0.001488774555611942,-0.00025990974840420613
2020-09-30,0.00022328037474180672,-0.00037491097411788727,0.0006617861394994788,-0.0005063995710519814,-0.001145240292188614,-0.0006543329542264251,-0.0006611942780285628,-0.0004286870331643314
2020-10-01,0.0005582087413472436,-0.0005702138571912875,0.001185459218577096,-0.0006224523154417925,-0.0004859280350453613,0.0010464049340075756,-0.0008882194165864724,-0.0002666969579398159
2020-10-02,0.007241158433073357,0.007196375238103476,0.003982393259841054,0.004952609303977486,0.012081204781113896,0.011899197346018473,0.00807942793862344,0.004361107261492154
2020-10-03,0.0009738187425120528,0.001703378373749669,0.0005776437109053353,0.0014322511629448395,0.0016169568448933735,0.0016177187732762954,0.0019107212885400816,0.0012503464902408727
2020-10-04,-0.004032104317591048,-0.0019353869535980077,-0.002135038823343725,-0.0006465624802311393,-0.0066907239180770735,-0.006480451317969384,-0.0021705217243760716,-0.0006116042755689586
2020-10-05,0.0007537206547408905,0.0009140696574120221,0.00039324970589428446,0.000640415448334127,0.0012540435398107404,0.0012962063444844245,0.001025363723448404,0.0005492766126845162
2020-10-06,-0.017618936414329288,-0.00679560169473257,-0.021132472617686734,-0.005706392682382838,-0.005465065907582382,-0.012859704237235507,-0.003249335102908626,-0.007829207433754048
2020-10-07,-0.003447965982396906,-0.000809131053450647,-0.002288223851160998,0.00029293398926981477,-0.004366190849622076,-0.004920843113718945,-0.0006667820576426186,0.0001295629987444654
2020-10-08,-0.00563143271835824,0.00032061145600267583,-0.004790406997523284,0.001922562172470559,-0.004549205812101928,-0.006587205988750819,0.0012172459419305796,0.001245029905378554
2020-10-09,0.000275736219917455,0.0035136780092257336,0.0013206983718119186,0.00398374422041,-0.0012388099183523037,-0.0005290785124770217,0.0036180679858319816,0.0037058659545095097
2020-10-10,-0.0015988188997246786,0.005567737784048691,-0.0018596641716976236,0.0060770932614897955,0.002011398897903023,0.0015178879575206059,0.007072501510810318,0.005166998470423947
2020-10-11,0.007790168018336916,0.006635443216501498,0.006301173670513104,0.0048379607046363906,0.008409724540184628,0.010112594703944489,0.006614212282307566,0.004700479801268
2020-10-12,0.008559365462248262,0.0032137348262382148,0.009810936892473844,0.002626226176097483,0.005096107993727241,0.00891458956333373,0.0019959677288536137,0.003710739729309199
2020-10-13,0.0015103590118827892,0.0018720246680531177,0.0024391636607838663,0.0019243482198215529,-0.00017652716386125649,0.0015072563742790515,0.0016186090891759555,0.002086251852325677
2020-10-14,-0.002583811462364916,-0.0009842124150320074,-0.0029069688395934076,-0.0006752007372524632,-0.0013929909371212072,-0.002722902070060354,-0.0005884584459757864,-0.0009833037885393615
2020-10-15,0.0006776281272696513,-0.0021541688362553307,0.0008329681582008605,-0.0020739821599707344,0.0001877295046087005,0.00017859902176035848,-0.0025703006179009394,-0.0016317277286044098
2020-10-16,-0.024919720843842134,-0.010241417738445932,-0.028813943244694402,-0.0074985452903012575,-0.010123337650757364,-0.022592178453549307,-0.005885536541257089,-0.010300706788953068
2020-10-17,-0.001222994506349961,-0.0017520867156050747,-0.001596237076297472,-0.001803976690124824,-4.720269611435094e-05,-0.00028180453718461296,-0.0015949969780677865,-0.0017487313091189894
2020-10-18,0.010503933336687196,0.005708800359225956,0.012415817640186603,0.0045176772087085915,0.004280258060811897,0.010384744086237022,0.004072678029155349,0.0055776593445974335
2020-10-19,-0.0012411544499808466,-0.004382571181167763,-0.0007502981521210871,-0.004142786807713345,-0.0022302020081180996,-0.0020188008473635962,-0.004913964042463816,-0.003588434184476446
2020-10-20,-0.01817720880035394,-0.00790875480621368,-0.02575885318986857,-0.007734834787241645,-0.002587533081246718,-0.01733061345501318,-0.004003412017254201,-0.010963350379337636
